year,gdp_growth,inflation,fiscal_balance,current_account,remittances,unemployment,govt_debt
2005,9.69999999922682,7.579999291257668,,0.6274626677641416,0.1085748157389156,8.13,
2006,10.700000000000005,8.721693860917416,,-1.0156846350360589,0.1031924468319783,7.79,
2007,8.899999999994051,10.84683620755561,,-4.546193292180565,0.1363772340084851,7.26,
2008,3.3000000002109147,17.13989977720703,,0.9648218104570973,0.0941014656535349,6.63,
2009,1.1999999994287265,7.316078582885788,,-0.1164644858294382,0.1718874725392191,6.55,
2010,7.300000003298138,7.400463563413968,4.649514535914964,1.8089714029693469,0.1523541197822523,5.77,9.52296325134078
2011,7.400000001441882,8.452904661768,7.903123096180038,7.303014036393102,0.0932936660895133,5.39,8.80131007226425
2012,4.799999995282974,5.195683690350632,5.855234748128196,1.2637590239452223,0.136051344243071,5.29,10.4981138465889
2013,5.999999996710841,5.942838716484185,4.908530820186017,1.9131683279754768,0.1442755479305333,5.2,10.8406391538642
2014,4.20000000566705,6.849449770033495,3.2588744898156885,-1.2883736600424158,0.1812794452916071,5.06,12.6469696266918
2015,1.2000000005328817,6.678285856152444,-2.418086253147358,-5.4122312771503,0.1595922890819201,4.93,19.307916061599
2016,1.0999999991017262,14.36109423862478,-2.891723462167735,-5.073315467454943,0.2798441717478798,4.96,16.7694252748762
2017,4.10000000257358,7.442663213067925,-3.1121658351566186,-2.054297215514428,0.3359721313132502,4.9,16.9303582595661
2018,4.0999999930984075,6.163662475777566,1.3198507575673115,-0.984581633983154,0.3446188568796962,4.85,21.9922369395187
2019,4.500000000918831,5.333560989166748,-0.8835394016073879,-3.868422083504896,0.2785731508111932,4.8,18.4830469477519
2020,-2.499999996279996,6.71815454861464,-6.67841861281125,-6.461820577509318,0.218836862121885,4.89,23.7157605010227
2021,4.299999997294563,8.04147134028391,-4.43154397559644,-1.3593567166803515,0.1572130710844164,5.568,22.4120405827369
2022,3.1999999997073445,15.0278644440851,0.908082609565766,2.8543270077576746,0.2132198302885974,4.86,21.3547830092174
2023,5.099999999736411,14.7249900200331,-1.1446638367650117,-3.557694048134626,0.1159960734383741,4.835,20.8858497209469
