country_code,year,country,current_account,remittances,inflation,govt_debt,fiscal_balance,gdp_growth,unemployment
BGR,2005,Bulgaria,-11.20572225050318,5.400016414106758,5.038838071119025,,1.9933113896094288,7.056348734692037,10.083
BGR,2006,Bulgaria,-17.05392699726424,4.992464212366662,7.261594627699442,,2.4772220551258015,6.802589436031738,8.951
BGR,2007,Bulgaria,-25.74090199741998,3.811625600029996,8.402534190059013,,0.0929214517014453,6.654387924226086,6.878
BGR,2008,Bulgaria,-21.797330672988583,3.5217074877996857,12.34871959940208,,1.7879928121728033,6.129558415792076,5.609
BGR,2009,Bulgaria,-8.181502316663067,3.059743021459925,2.753202239148161,,-3.6007751416291,-3.3471414973769527,6.817
BGR,2010,Bulgaria,-1.9030145044976008,2.6295816624058146,2.43899060504113,,-3.6521400559256816,1.5553597991101498,10.279
BGR,2011,Bulgaria,0.4724061923630305,2.5713535926122915,4.219903466018731,,-1.7238549325967176,2.0901750775860393,11.26
BGR,2012,Bulgaria,-0.9735703514405386,2.668432164494661,2.954568298310217,,-1.0541749611956648,0.748815411928831,12.27
BGR,2013,Bulgaria,1.2157810245538354,2.986352612121687,0.8900935409130024,,-1.1094978989506612,-0.5427513888611344,12.941
BGR,2014,Bulgaria,2.1924848163029744,3.009588303483751,-1.418183802648398,,-5.34167973812899,0.949449090947894,11.424
BGR,2015,Bulgaria,0.0183981701477746,3.0017579810588173,-0.1046332610083854,,-0.9271934231318024,3.3975533678041216,9.143
BGR,2016,Bulgaria,3.1022597912296055,3.020875606703884,-0.7986498864537102,,0.2430009053330665,3.026628412295167,7.575
BGR,2017,Bulgaria,3.2464532304564204,3.5147924445541197,2.061596194431414,,1.3899091949690157,2.7459267605486133,6.164
BGR,2018,Bulgaria,0.574532429686938,3.2106944875129058,2.814544738248287,,1.5953307108785613,2.3301521340704454,5.211
BGR,2019,Bulgaria,1.657929663635187,3.1173853779615315,3.103729447967807,,2.2810542970965564,3.7933176535415214,4.148
BGR,2020,Bulgaria,0.3631881690760857,2.816765430828573,1.672440968557562,,-4.07343578123514,-3.133233030764188,5.037
BGR,2021,Bulgaria,-1.034114369907439,2.3826124031406635,3.297744352995149,,-4.02052146509548,7.828172328221655,5.166
BGR,2022,Bulgaria,-2.6843478720356035,2.3115002945841057,15.32525892643664,,-3.1471130196338266,4.083864091512297,4.148
BGR,2023,Bulgaria,-0.875603454034738,2.2372183910042978,9.44284140088564,,-1.8899793377728975,1.681510749729043,4.319
BIH,2005,Bosnia and Herzegovina,-16.434390597453337,18.157078566960053,,,2.008016207077091,3.897183205449735,30.218
BIH,2006,Bosnia and Herzegovina,-7.758385833744839,16.70398167140144,6.125566156202847,,2.7457192845140197,5.414002996072824,31.11
BIH,2007,Bosnia and Herzegovina,-9.190427591297402,17.025545244098225,1.500777106115417,,0.9165560546845012,5.859116894125975,28.984
BIH,2008,Bosnia and Herzegovina,-13.8327998426086,14.219080168219984,7.427043103329526,,-1.6050799586835542,5.441847301659635,23.405
BIH,2009,Bosnia and Herzegovina,-6.445207029101134,12.075844255494465,-0.3814642824530569,,-4.181932426903986,-3.004455538908104,24.068
BIH,2010,Bosnia and Herzegovina,-6.0004639940390625,10.609404646769455,1.996212367458867,,-2.18914487386032,0.8656672362805438,27.312
BIH,2011,Bosnia and Herzegovina,-9.479199442253137,10.503141337143648,3.67125,45.8346943048337,-1.1435924497265897,0.9595117097268968,27.582
BIH,2012,Bosnia and Herzegovina,-8.625950202713314,10.714248927723876,2.05267452001717,49.0902635470572,-1.6123176392700649,-0.8218372529629931,28.01
BIH,2013,Bosnia and Herzegovina,-5.325858104414481,10.770535825657678,-0.0930456838317588,49.6097495570649,-2.077415103129328,2.3498587317239696,27.49
BIH,2014,Bosnia and Herzegovina,-7.350858196388208,11.353897913529424,-0.8971940541943332,53.5008592967128,-4.028258795311277,1.1538479337129814,27.517
BIH,2015,Bosnia and Herzegovina,-5.0354053593225485,10.979478844672029,-1.036023034254743,,0.3604877090351169,4.284130161378542,27.695
BIH,2016,Bosnia and Herzegovina,-4.698670884324676,10.784617736818044,-1.584100000000018,52.2381270477915,1.0629593155158812,3.2422582223156553,25.408
BIH,2017,Bosnia and Herzegovina,-4.778782165558267,11.005301922077836,0.8101333219530387,47.3715635753068,2.220903769615779,3.2440989530659436,20.527
BIH,2018,Bosnia and Herzegovina,-3.23062992301101,11.047014955927734,1.417108140180337,44.8932316799242,1.6252409024584686,3.829003993490645,18.4
BIH,2019,Bosnia and Herzegovina,-2.596918792055148,11.388053900740442,0.56278215406123,44.0235714193856,1.3915021479714698,2.8858524208397824,15.692
BIH,2020,Bosnia and Herzegovina,-2.839518363547187,9.547295984205055,-1.051296007634898,45.4216327992572,-5.1537410130555,-3.0150933546043888,15.868
BIH,2021,Bosnia and Herzegovina,-1.4725666778038111,10.467531084398647,1.98163900587622,46.9748193876917,-1.1826868342240533,7.391642564728457,14.897
BIH,2022,Bosnia and Herzegovina,-4.390735255996364,10.520878448985677,14.0208440826771,41.743510524303,0.105708401681812,4.226813333903252,12.657
BIH,2023,Bosnia and Herzegovina,-2.1351733150652548,10.233269597776376,6.1059011284828,40.310118633539,-0.9677358856327274,1.9943941485089312,10.668
BLR,2005,Belarus,1.5180357692289992,0.657396214062099,10.33887944579325,6.57022058767027,0.2248171502956179,9.40000151584914,8.759
BLR,2006,Belarus,-3.7549482432790446,0.7256121614290942,6.997129035355846,6.64440183178372,1.4685834205911663,9.99999473022963,8.066
BLR,2007,Belarus,-6.653677804730701,0.636765248499207,8.426752735053093,8.9092608163614,0.4315087104141087,8.600006598114263,7.41
BLR,2008,Belarus,-8.162021530031405,0.960131319014907,14.83787648282542,10.6566343685377,2.3726215895117373,10.199999486093716,6.728
BLR,2009,Belarus,-12.05468486107172,0.9903059441359184,12.94565634104014,18.5574619839498,0.2127680090195529,0.199995231733979,6.1
BLR,2010,Belarus,-14.46780439360857,1.0052085538565505,7.735748043125003,18.9052457267088,-1.447922920022667,7.750017075008955,6.052
BLR,2011,Belarus,-8.180545842894107,1.4419780559488355,53.2286983118174,39.416810851275,1.6697749353122102,5.549974716380774,6.024
BLR,2012,Belarus,-2.835007621206585,1.6032362398736195,59.21973602325183,24.4293134230567,0.0855708016209147,1.707852533688282,5.962
BLR,2013,Belarus,-10.01925668398966,1.6066982921281638,18.3122610377873,23.8372955552391,-0.8292642560592584,0.9987192996611612,5.942
BLR,2014,Belarus,-6.633036954789971,1.5623043408062645,18.11955435267341,24.5487262666937,0.4228909991366265,1.651124702280967,5.908
BLR,2015,Belarus,-3.2434814720440235,1.6499934417612498,13.53448976497349,37.5981780519834,2.253663552397675,-3.82957056812593,5.881
BLR,2016,Belarus,-3.3773685277359218,2.0463693412252892,11.83658076534964,38.9240984107258,1.5397845885686,-2.526446446042499,5.844
BLR,2017,Belarus,-1.740325150499023,2.291074835883731,6.031837251777853,39.8801045313301,2.3088682786089976,2.532183494719092,5.648
BLR,2018,Belarus,0.0381469405173492,2.408421248907576,4.872302205506899,37.0957369908527,4.135088924351515,3.1491975827529615,4.763
BLR,2019,Belarus,-1.9341665879177856,2.202757709855335,5.598155950398538,33.2442039424903,2.440596914172643,1.4464554820430493,4.165
BLR,2020,Belarus,-0.2906878536582694,1.6517392222723897,5.548143574565106,,-1.3071591448883522,-0.6727429185858682,4.049
BLR,2021,Belarus,3.0672484923843992,1.650493509274727,9.460283896231058,,-0.3116272663798415,2.438862102349475,3.9
BLR,2022,Belarus,3.561776638966495,2.015529331869672,15.20967527408096,,-1.6356386226973123,-4.6583959132899935,3.574
BLR,2023,Belarus,-1.407027725581945,1.739285845311422,5.000599030913127,,1.329146090040327,4.1265400715388125,3.461
GEO,2005,Georgia,-10.851155448997195,6.9569726609955795,8.247090431141581,29.2292335361289,1.5248388679017977,9.591138328530263,13.81
GEO,2006,Georgia,-15.381074316393937,8.099786579536643,9.160965083944967,23.090087672862,1.5554862616842762,9.421480811899087,13.57
GEO,2007,Georgia,-19.581931141351102,8.680540724025688,9.244897455924036,19.2040626581459,0.7626310772163966,12.575569824640452,13.28
GEO,2008,Georgia,-21.97091877745667,8.323635919198296,9.99948761552747,23.4732554299105,-1.8962091544385555,2.4216144096064056,17.87
GEO,2009,Georgia,-10.598628290109344,10.324398308838118,1.727514611379096,30.8567774936061,-7.756588457689315,-3.6507522959682177,20.71
GEO,2010,Georgia,-9.646839122396598,9.527194961521714,7.110178974860989,31.4208316402546,-4.147365569551672,6.246408653033626,20.203
GEO,2011,Georgia,-11.909823451636507,9.998354751213268,8.5429333333333,27.6972297789187,-1.126096785317445,7.934336525307799,19.632
GEO,2012,Georgia,-11.144178672705609,10.477531075748566,-0.943658853270964,28.1048141377209,-0.4337383948094777,6.578831019541951,19.653
GEO,2013,Georgia,-5.454453079679119,11.104707114900608,-0.5120584109470924,28.9477658041046,-0.8531814125883725,5.132885312093819,19.416
GEO,2014,Georgia,-9.93087844279949,11.05684767347901,3.068812103795431,30.3921568627451,-2.2136056995145323,4.090490595817428,17.439
GEO,2015,Georgia,-11.607116415078158,9.581981372768102,4.003578206950973,36.0003473428274,-1.1300219983790667,3.3510235026535327,16.506
GEO,2016,Georgia,-12.2417329389245,9.846744253544635,2.134927139391212,39.4788389461877,-1.493721445572183,3.4502151799687084,16.604
GEO,2017,Georgia,-7.951247434639027,10.890132380252991,6.035317252721169,38.8413159167876,-0.5556361877116593,5.159902616588269,13.939
GEO,2018,Georgia,-6.659352340397033,11.363124456954148,2.615244713976705,38.2238727024287,-1.7811962798078194,6.062036412677003,12.667
GEO,2019,Georgia,-5.993748490419152,12.80285896426542,4.852898216967227,44.723685798174,-1.942846800466557,5.380719265899515,11.565
GEO,2020,Georgia,-12.422285746311571,13.17641614818727,5.202464889753404,65.193315792645,-8.273514230050814,-6.2904717853839,11.734
GEO,2021,Georgia,-10.286448944019542,14.023815635964082,9.566914338247692,54.7271260127791,-5.893057110862262,10.644233658096924,11.785
GEO,2022,Georgia,-2.5818372754916563,15.424276060998457,11.89816542031976,42.9693933571232,-2.5201756793851224,10.95853213856239,11.621
GEO,2023,Georgia,-5.307688732339572,13.650407822307136,2.487760565787146,43.4063813624702,-2.016498900036941,7.832201265557259,11.549
HRV,2005,Croatia,-7.5358656050797235,4.164272242682182,3.317178244480452,,-2.5607168207272033,4.327076424679305,12.598
HRV,2006,Croatia,-7.884456104591658,3.8846541110175687,3.189825914729492,,-1.6345942726075493,5.069077708413985,11.13
HRV,2007,Croatia,-8.01574127853192,3.759132664451993,2.899282755833884,,-1.902591120840931,5.049276352481286,9.909
HRV,2008,Croatia,-10.9284028864315,3.6588333572951415,6.076968387983541,,-2.162181631213232,1.972870067238759,8.53
HRV,2009,Croatia,-6.557096326974284,3.6408427299397625,2.378528459046742,,-6.202689787741972,-6.8123121757257366,9.202
HRV,2010,Croatia,-2.518422723666153,3.8779868016485737,1.030555053335736,,-6.631290939932441,-1.3360467235497282,11.62
HRV,2011,Croatia,-1.6626320864064277,4.013478126421967,2.2727272727273,,-7.487345236676882,-0.1109067224466286,13.678
HRV,2012,Croatia,-0.3613469531743992,3.622534338905836,3.412073490813581,,-5.524487818583617,-2.237433601197708,16.046
HRV,2013,Croatia,-0.8590521892222366,4.626475509591829,2.216582064297788,,-5.507578628363308,-0.1336457365306103,17.231
HRV,2014,Croatia,0.3936465186926823,4.652800856308877,-0.2151961595762682,,-5.251419544822502,-0.5576929136145878,17.209
HRV,2015,Croatia,2.816039558205401,5.249638448336795,-0.4644990046449106,,-3.6092161288163047,2.3199869270838605,16.15
HRV,2016,Croatia,2.462782480482107,6.121583605117058,-1.125000000000021,,-1.008074714200622,3.4664611428817835,13.015
HRV,2017,Croatia,4.050585640251863,6.52687320654271,1.129372102823469,,0.5650229462152345,3.2839632164301236,11.078
HRV,2018,Croatia,1.2187976727877268,6.505874269746975,1.500125010417563,,0.0570698657147974,2.9110759340784256,8.322
HRV,2019,Croatia,2.6394411207744333,6.966094112882409,0.7718203464980194,,0.6283521505830448,3.10152683894853,6.551
HRV,2020,Croatia,-0.7947647871521759,7.237447816752564,0.1548113745621064,,-6.277981513126921,-8.310864015011887,7.389
HRV,2021,Croatia,0.807924327122545,7.222704885739072,2.554506996420408,,-2.2791046427800596,12.632219035102407,7.483
HRV,2022,Croatia,-3.680893080098085,7.523679207905612,10.7805806758686,,-0.4499132352974563,7.294453436426679,6.811
HRV,2023,Croatia,0.7427460323909016,7.096118747723755,7.9412817758683,,-1.43392425177746,3.761645407034592,6.121
JPN,2005,JPN,3.52114065640565,0.0187309824125513,-0.282946068764391,,,1.80390087215821,4.446
JPN,2006,JPN,3.79586172862875,0.0255774585995197,0.249355116079085,,,1.3723501275831,4.192
JPN,2007,JPN,4.62330048259254,0.0302184697056709,0.060039454498669,,,1.48396941157472,3.888
JPN,2008,JPN,2.78294234789654,0.0339237865439651,1.3800788616492,,,-1.22428900061713,4.002
JPN,2009,JPN,2.75409583494434,0.0301452736960296,-1.35283672951719,,,-5.69323635892741,5.068
JPN,2010,JPN,3.83547896264375,0.0292489662024517,-0.728243207517779,,,4.09791791943181,5.102
JPN,2011,JPN,2.07915328846556,0.034199885971702,-0.27245561610124,,,0.0238095237995424,4.55
JPN,2012,JPN,0.958442611412039,0.0404883720248673,-0.0440645104432602,,,1.37475099905274,4.358
JPN,2013,JPN,0.889785415808861,0.0453512003886862,0.335037912184741,,,2.00510017681211,4.038
JPN,2014,JPN,0.742322049627636,0.0762490669316556,2.75922671353253,,,0.296205514141889,3.589
JPN,2015,JPN,3.07027965906978,0.0748065192301101,0.795279630579839,,,1.56062669680782,3.385
JPN,2016,JPN,3.93809128404803,0.0765526640097879,-0.127258844489754,,,0.753826745789127,3.132
JPN,2017,JPN,4.12036966283799,0.0901069827039231,0.484199796126385,,,1.67533175173359,2.822
JPN,2018,JPN,3.51661817468288,0.0866803594795751,0.989094598021848,,,0.643391023533141,2.467
JPN,2019,JPN,3.45076611445327,0.0857508506606716,0.46877615938395,,,-0.402169200894946,2.351
JPN,2020,JPN,2.96847858242383,0.0967099102397569,-0.024995834027731,,,-4.16876457146743,2.809
JPN,2021,JPN,3.89996604353178,0.105055336492197,-0.233352779398264,,,2.69657404187188,2.808
JPN,2022,JPN,2.11637961936876,0.126874933673179,2.49770278172255,,,0.941998775483285,2.614
JPN,2023,JPN,3.72552370226115,0.111846653062437,3.26813365933163,,,1.47503481053384,2.6
KAZ,2005,Kazakhstan,0.6274626677641416,0.1085748157389156,7.579999291257668,,,9.69999999922682,8.13
KAZ,2006,Kazakhstan,-1.0156846350360589,0.1031924468319783,8.721693860917416,,,10.700000000000005,7.79
KAZ,2007,Kazakhstan,-4.546193292180565,0.1363772340084851,10.84683620755561,,,8.899999999994051,7.26
KAZ,2008,Kazakhstan,0.9648218104570973,0.0941014656535349,17.13989977720703,,,3.3000000002109147,6.63
KAZ,2009,Kazakhstan,-0.1164644858294382,0.1718874725392191,7.316078582885788,,,1.1999999994287265,6.55
KAZ,2010,Kazakhstan,1.8089714029693469,0.1523541197822523,7.400463563413968,9.52296325134078,4.649514535914964,7.300000003298138,5.77
KAZ,2011,Kazakhstan,7.303014036393102,0.0932936660895133,8.452904661768,8.80131007226425,7.903123096180038,7.400000001441882,5.39
KAZ,2012,Kazakhstan,1.2637590239452223,0.136051344243071,5.195683690350632,10.4981138465889,5.855234748128196,4.799999995282974,5.29
KAZ,2013,Kazakhstan,1.9131683279754768,0.1442755479305333,5.942838716484185,10.8406391538642,4.908530820186017,5.999999996710841,5.2
KAZ,2014,Kazakhstan,-1.2883736600424158,0.1812794452916071,6.849449770033495,12.6469696266918,3.2588744898156885,4.20000000566705,5.06
KAZ,2015,Kazakhstan,-5.4122312771503,0.1595922890819201,6.678285856152444,19.307916061599,-2.418086253147358,1.2000000005328817,4.93
KAZ,2016,Kazakhstan,-5.073315467454943,0.2798441717478798,14.36109423862478,16.7694252748762,-2.891723462167735,1.0999999991017262,4.96
KAZ,2017,Kazakhstan,-2.054297215514428,0.3359721313132502,7.442663213067925,16.9303582595661,-3.1121658351566186,4.10000000257358,4.9
KAZ,2018,Kazakhstan,-0.984581633983154,0.3446188568796962,6.163662475777566,21.9922369395187,1.3198507575673115,4.0999999930984075,4.85
KAZ,2019,Kazakhstan,-3.868422083504896,0.2785731508111932,5.333560989166748,18.4830469477519,-0.8835394016073879,4.500000000918831,4.8
KAZ,2020,Kazakhstan,-6.461820577509318,0.218836862121885,6.71815454861464,23.7157605010227,-6.67841861281125,-2.499999996279996,4.89
KAZ,2021,Kazakhstan,-1.3593567166803515,0.1572130710844164,8.04147134028391,22.4120405827369,-4.43154397559644,4.299999997294563,5.568
KAZ,2022,Kazakhstan,2.8543270077576746,0.2132198302885974,15.0278644440851,21.3547830092174,0.908082609565766,3.1999999997073445,4.86
KAZ,2023,Kazakhstan,-3.557694048134626,0.1159960734383741,14.7249900200331,20.8858497209469,-1.1446638367650117,5.099999999736411,4.835
KGZ,2005,Kyrgyz Republic,-1.5218290157201468,12.732473123738144,4.338673918443104,,,-0.1755154040442192,2.816
KGZ,2006,Kyrgyz Republic,-10.095391360093434,16.691733420910566,5.552123331625423,,,3.102898741999809,2.962
KGZ,2007,Kyrgyz Republic,-5.985953625724787,18.51391468167895,10.23010326604841,,,8.542874775076072,3.094
KGZ,2008,Kyrgyz Republic,-13.87636731818293,23.799269500934734,24.52010242341016,,,8.401616048614287,3.207
KGZ,2009,Kyrgyz Republic,-4.314237658420186,20.937124757368267,6.83656248105368,,,2.886294575377306,3.343
KGZ,2010,Kyrgyz Republic,-9.898338593552092,26.410093875891228,7.967722255796837,,,-0.471566596791618,3.503
KGZ,2011,Kyrgyz Republic,-7.697302619333635,27.56951508116532,16.63632627314951,,,5.956274296935035,3.644
KGZ,2012,Kyrgyz Republic,-15.52523259241451,30.754432552720896,2.768442365409567,,,-0.0881501998439375,3.786
KGZ,2013,Kyrgyz Republic,-13.77541898924961,31.05640922906575,6.613752023580815,,,10.915469452804544,3.881
KGZ,2014,Kyrgyz Republic,-17.424415660542905,30.032090727174783,7.534247297758903,53.8893270176244,-0.0376579135200427,4.024038630832521,4.02
KGZ,2015,Kyrgyz Republic,-15.759247841118452,25.27189460407133,6.503318389933836,72.4565575830671,-1.0468550445144524,3.8758254451243914,4.138
KGZ,2016,Kyrgyz Republic,-11.62823331074896,29.276090333423593,0.388838296895799,60.4735108680683,-3.745041265405248,4.335855921901157,4.294
KGZ,2017,Kyrgyz Republic,-6.952696226273143,32.27051726926644,3.175309863799396,60.9182286766387,-2.702781484618429,4.739937223778838,4.425
KGZ,2018,Kyrgyz Republic,-11.627556044007562,32.50556873368985,1.542661452384359,51.6567858407378,-0.2873729156480248,3.757910135571649,4.559
KGZ,2019,Kyrgyz Republic,-11.384079890883369,28.78590498509869,1.133622577188036,51.3325378370411,0.4094033288522957,4.60062565707598,5.45
KGZ,2020,Kyrgyz Republic,4.525221279337284,31.80698267218478,6.325422963380776,67.9562222931595,-2.5975011763536195,-7.1489775772795525,5.945
KGZ,2021,Kyrgyz Republic,-7.975837422816094,32.563535606405566,11.90503981851468,56.3623694600643,0.3702373494020534,5.507007626719229,5.149
KGZ,2022,Kyrgyz Republic,-42.68363396177095,26.577560638627457,13.92290931741758,47.085480540382,0.3285738665676017,8.96750520041391,4.767
KGZ,2023,Kyrgyz Republic,,18.773661768123983,10.75327704167424,40.54198900827,2.5556926814272756,9.013292833934202,3.498
MDA,2005,Moldova,-7.556361737092318,30.621653152554973,11.9591837222126,32.4251035801551,1.8036226495272496,7.500000149372596,5.633
MDA,2006,Moldova,-11.337765188273677,34.49917463815525,12.77775578303504,29.1792912365375,0.1955132502122715,4.799999836708309,4.26
MDA,2007,Moldova,-15.248207167321729,33.88323859386112,12.36716684143009,23.239565787011,-0.3368893879842785,3.0000002258552456,2.749
MDA,2008,Moldova,-16.11227609592829,31.182077672165537,12.78304726188203,18.4425161310829,-0.4058993674708369,7.8000001454152255,2.097
MDA,2009,Moldova,-8.919861436996559,24.861960498613573,-0.0627185967109436,27.6322264363496,-5.918933742014681,-6.000000263528278,3.024
MDA,2010,Moldova,-6.902795230780912,25.130242732070624,7.483850863508509,21.9325612593611,-2.1338649050059098,7.100000107058364,2.972
MDA,2011,Moldova,-10.125009457194157,21.547826803346226,7.687251033561811,19.7666739342535,-1.496768134992157,5.818166146848242,2.677
MDA,2012,Moldova,-7.390168270212887,22.808685029492068,4.546334273553021,20.3471393454785,-1.7112218933095735,-0.5897339547625791,2.189
MDA,2013,Moldova,-5.162941622851853,23.07681483988655,4.597878973631359,19.9179521587446,-1.462526575127255,9.043865607418098,1.894
MDA,2014,Moldova,-6.044400677661066,22.079345864455675,5.088785546258694,21.0660070666528,-1.3674157092826889,4.999625854076555,1.45
